episode_id,name,role_detail,role_group_normalized
Chernobyl_S01E01_End,JOLANTA PAULAUSKAITE,MILITARY COSTUME ASSISTANTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,EDITA REKLYTE,MILITARY COSTUME ASSISTANTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,JOKUBAS ADAMONIS,MILITARY COSTUME PROPS,Costume and Wardrobe Department
Chernobyl_S01E01_End,IRMANTAS KAVALIAUSKAS,MILITARY COSTUME PROPS,Costume and Wardrobe Department
Chernobyl_S01E01_End,NERINGA BENAITIENE,BREAKDOWN ARTISTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,RAMUNE SALKAUSKIENE,BREAKDOWN ARTISTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,AUKSE SNIESKAITE,BREAKDOWN ARTISTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,GRAZVYDAS BUCKUS,BREAKDOWN ARTISTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,DONATA PORVANECKAITE,BREAKDOWN ARTISTS,Costume and Wardrobe Department
Chernobyl_S01E01_End,ALDONA MAJAKOVAITE,COSTUME DEPARTMENT COORDINATOR,Costume and Wardrobe Department
Chernobyl_S01E01_End,SIMONA VENCKAUSKAITE,ASSISTANT COSTUME DEPARTMENT COORDINATOR,Costume and Wardrobe Department
Chernobyl_S01E01_End,JOVITA PAPUCKAITE,COSTUME TRAINEE,Costume and Wardrobe Department
Chernobyl_S01E01_End,FERENC FULMER,CARNET SUPERVISOR,Costume and Wardrobe Department
Chernobyl_S01E01_End,JUZFA SALATYNSKAJA,ON SET SEAMSTRESS,Costume and Wardrobe Department
Chernobyl_S01E01_End,ALIONA ABASOVA,SEAMSTRESSES,Costume and Wardrobe Department
Chernobyl_S01E01_End,NATALIJA SAMONENKO,SEAMSTRESSES,Costume and Wardrobe Department
Chernobyl_S01E01_End,GIEDRE MATULEVICIENE,SEAMSTRESSES,Costume and Wardrobe Department
Chernobyl_S01E01_End,SNIEGUOLE LEIMONTAITE,SEAMSTRESSES,Costume and Wardrobe Department
Chernobyl_S01E01_End,IRINA NOVIK,CUTTER,Costume and Wardrobe Department
Chernobyl_S01E01_End,NATASHA NIKOLIC-DUNLOP,MAKE-UP SUPERVISOR,Makeup Department
Chernobyl_S01E01_End,JULIO PARODI,HAIR SUPERVISOR,Makeup Department
Chernobyl_S01E01_End,BOZENA MAISEJENKO,MAKE-UP & HAIR SUPERVISOR,Makeup Department
Chernobyl_S01E01_End,ULA PAKALNISKYTE,MAKE-UP SUPERVISOR,Makeup Department
Chernobyl_S01E01_End,JOVANA JOVANAVIC,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,MARTA SKALSKA,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,NATALIE MITCHELL,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,ZANETA JASIUNIENE,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,RUTA MIGLINAITE,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,LINA MICKUTE,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,RUTA PADVELSKYTE,MAKE-UP & HAIR ARTISTS,Makeup Department
Chernobyl_S01E01_End,BARRIE GOWER,PROSTHETICS SUPERVISORS,Special Effects
Chernobyl_S01E01_End,PAUL SPATERI,PROSTHETICS SUPERVISORS,Special Effects
Chernobyl_S01E01_End,ROBIN PRITCHARD,KEY PROSTHETIC MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,VICTORIA BANCROFT-PERRY,KEY PROSTHETIC MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,PATT FOAD,KEY PROSTHETIC SCULPTOR,Special Effects
Chernobyl_S01E01_End,MARTINA BYRNE,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,HANNAH ECCLESTON,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,EMMA FAULKES,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,KATI HOOD,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,CHLOE MUTON-PHILIPS,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,VICTORIA MONEY,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,LUCY SIBBICK,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,LUCY PITTARD,PROSTHETICS MAKE-UP ARTISTS,Special Effects
Chernobyl_S01E01_End,BECCA OLEN,KEY ART FINISHER,Art Department
Chernobyl_S01E01_End,JOHN ELDRED-TOOBY,MOULD MAKING SUPERVISOR,Special Effects
Chernobyl_S01E01_End,MICHAEL BYRNE,SENIOR SILICONE TECHNICIAN,Special Effects
Chernobyl_S01E01_End,TATTOOED NOW LTD,GRAPHIC DESIGN,Miscellaneous Companies
Chernobyl_S01E01_End,ADOLF WOJTINEK,HEAD OF SFX DEPARTMENT BERLIN GMBH,Special Effects
Chernobyl_S01E01_End,CLAUDIUS RAUCH,SFX SUPERVISOR,Special Effects
Chernobyl_S01E01_End,MICHAEL APLING,SFX OFFICE COORDINATOR,Special Effects
Chernobyl_S01E01_End,SVEN HÜBNER,SFX FLOOR SUPERVISOR,Special Effects
Chernobyl_S01E01_End,JÖRG RICHTER,SFX SHOP FOREMAN,Special Effects
Chernobyl_S01E01_End,ANDREAS SCHILLER,SFX SENIOR TECHNICIAN,Special Effects
Chernobyl_S01E01_End,PHILIP BRAUNSCHOBER,SFX TECHNICIANS,Special Effects
Chernobyl_S01E01_End,LINAS KUZMINSKAS,SFX TECHNICIANS,Special Effects
Chernobyl_S01E01_End,ARTIOM GRIGORIAN,LITHUANIAN SFX FOREMAN,Special Effects
Chernobyl_S01E01_End,JAMES COX,HEALTH & SAFETY ADVISORS,Additional Crew
Chernobyl_S01E01_End,MAC MCGEARY,HEALTH & SAFETY ADVISORS,Additional Crew
Chernobyl_S01E01_End,JUGITA PINTUKAITE-RAKSTIENE,LITHUANIAN HEALTH & SAFETY ADVISOR,Additional Crew
Chernobyl_S01E01_End,KRISTINA MECINSKAITE,LITHUANIAN HEALTH & SAFETY CONSULTANT,Additional Crew
Chernobyl_S01E01_End,ASTA CANCINGERIENE,UNIT NURSE,Additional Crew
Chernobyl_S01E01_End,MÅNS MÅNSSON,2ND UNIT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,J-P PASSI,2ND UNIT DIRECTOR OF PHOTOGRAPHY,Cinematographers
Chernobyl_S01E01_End,AIVARAS SIDLA,LOCATION MANAGER,Location Managers
Chernobyl_S01E01_End,ALFONSAS TRISKUS,UNIT MANAGER,Production Managers
Chernobyl_S01E01_End,VAIDA VISOCKAITE,2ND UNIT COORDINATOR,Production Managers
Chernobyl_S01E01_End,FRANCESC PRAT DUTEN,1ST ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,RASA RIMKUTE,2ND ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,DAGNE PUODZIUNAITE,2ND 2ND ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,AUSTEJA URBAITE,3RD ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,SKAISTE BERZINYTE,SET PRODUCTION ASSISTANTS,Additional Crew
Chernobyl_S01E01_End,LUKAS LUKOSEVICIUS,SET PRODUCTION ASSISTANTS,Additional Crew
Chernobyl_S01E01_End,EMILIJA PAULAUSKAITE,SCRIPT SUPERVISOR,Script and Continuity Department
Chernobyl_S01E01_End,ELINA ERÄNAN,1ST ASSISTANT CAMERA,Camera and Electrical Department
Chernobyl_S01E01_End,KARINA GENIS,2ND ASSISTANT CAMERA,Camera and Electrical Department
Chernobyl_S01E01_End,MAREK KORVIN,KEY GRIP,Camera and Electrical Department
Chernobyl_S01E01_End,JURIJ CHARCIUK,GRIP,Camera and Electrical Department
Chernobyl_S01E01_End,CHRISTOPHER NORIN,GAFFER,Camera and Electrical Department
Chernobyl_S01E01_End,OLEG POLOZKOV,BEST BOY,Camera and Electrical Department
Chernobyl_S01E01_End,ROKAS BUGAILISKIS,ELECTRICIANS,Camera and Electrical Department
Chernobyl_S01E01_End,VYTAUTAS JANCIUSKAS,ELECTRICIANS,Camera and Electrical Department
Chernobyl_S01E01_End,VYTAUTAS KIZALA,SOUND RECORDISTS,Sound Department
Chernobyl_S01E01_End,SAULIUS URBANAVICIUS,SOUND RECORDISTS,Sound Department
Chernobyl_S01E01_End,TOMAS ZUKAUSKAS,BOOM OPERATORS,Sound Department
Chernobyl_S01E01_End,ANDRIUS PAULAVICIUS,BOOM OPERATORS,Sound Department
Chernobyl_S01E01_End,PATRICK CREIGHTON,STANDBY ART DIRECTOR,Art Directors
Chernobyl_S01E01_End,DYLAN SCOTT,STANDBY PROPS,Art Department
Chernobyl_S01E01_End,JONAS VALAINIS,STANDBY PROPS,Art Department
Chernobyl_S01E01_End,TANYA SOKOLOVA,LINE PRODUCER,Producers
Chernobyl_S01E01_End,OLYA KOSENKO,UNIT PRODUCTION MANAGERS,Production Managers
Chernobyl_S01E01_End,DARIA STEPANI,UNIT PRODUCTION MANAGERS,Production Managers
Chernobyl_S01E01_End,JOE DOWNS,LOCATION ACCOUNTANT,Additional Crew
Chernobyl_S01E01_End,EMIL SHKULSKY,PRODUCTION MANAGER,Production Managers
Chernobyl_S01E01_End,OLGA AVRAHOVA,PRODUCTION COORDINATOR,Production Managers
Chernobyl_S01E01_End,DANIEL LINNIK-ZHURAVLIOV,ASSISTANT TO PRODUCER,Producers
Chernobyl_S01E01_End,LIZA AFONINA,PRODUCTION ASSISTANT,Additional Crew
Chernobyl_S01E01_End,INGA YURCHENKO,ACCOMODATION SERVICE,Additional Crew
Chernobyl_S01E01_End,DARIA AVOCADIS,OFFICE PRODUCTION ASSISTANT,Additional Crew
Chernobyl_S01E01_End,VALENTIN SEMKO,1st ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,NICK PERESTIUK,3rd ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,VLADIMIR RADLINSKIY,ART DIRECTOR,Art Directors
Chernobyl_S01E01_End,IRINA AVDEEVA,ART DEPARTMENT COORDINATOR,Art Department
Chernobyl_S01E01_End,MAX HALUSHKA,ASSISTANT ART DIRECTOR,Art Department
Chernobyl_S01E01_End,OLEG PILNIK,LOCATION ART DIRECTORS,Art Department
Chernobyl_S01E01_End,KIRILL OVSYANNIKOV,LOCATION ART DIRECTORS,Art Department
Chernobyl_S01E01_End,SERGII MIAGKYI,ACTION VEHICLE SUPERVISOR,Art Department
Chernobyl_S01E01_End,MAXIM YARESKO,CONSTRUCTION BUYERS,Art Department
Chernobyl_S01E01_End,DMITRY OGIIENKO,CONSTRUCTION BUYERS,Art Department
Chernobyl_S01E01_End,TIMUR VESELOVSKY,PICTURE VEHICLES ART DIRECTOR,Art Department
Chernobyl_S01E01_End,ANTON LOGOSHA,CHARGE HAND MODEL MAKER,Art Department
Chernobyl_S01E01_End,NIKA BONDAR,CASTING,Casting Directors
Chernobyl_S01E01_End,TAYA HOLIY,CASTING COORDINATOR,Casting Directors
Chernobyl_S01E01_End,ANASTASIA PUZIAN,CASTING ASSISTANTS,Casting Directors
Chernobyl_S01E01_End,MARYSYA KORIAGINA,CASTING ASSISTANTS,Casting Directors
Chernobyl_S01E01_End,OLGA GAPOCHENKO,HEAD OF FINANCE,Production Managers
Chernobyl_S01E01_End,ANDREW EZZHELIONOK,FINANCIAL MANAGERS,Production Managers
Chernobyl_S01E01_End,INNA KOKOREVA,FINANCIAL MANAGERS,Production Managers
Chernobyl_S01E01_End,OLGA LAVRIK,LAWYER,Additional Crew
Chernobyl_S01E01_End,LENA SERGEEVA,ACCOUNTANTS,Additional Crew
Chernobyl_S01E01_End,ALENA SMUK,ACCOUNTANTS,Additional Crew
Chernobyl_S01E01_End,MARINA OBRAZTSOVA,CASHIER,Additional Crew
Chernobyl_S01E01_End,KSENIA KOCHNEVA,ART DEPARTMENT ACCOUNTANT,Art Department
Chernobyl_S01E01_End,NATALIYA SKARZHEPA,COSTUME SUPERVISOR,Costume and Wardrobe Department
Chernobyl_S01E01_End,TETIANA KHRAPACH,COSTUME/MAKE-UP COORDINATOR,Costume and Wardrobe Department
Chernobyl_S01E01_End,NATALIIA OSTROVSKA,COSTUME ASSISTANT,Costume and Wardrobe Department
Chernobyl_S01E01_End,JULIA TIHOMIROVA,MAKE-UP & HAIR ASSISTANT/BUYER,Makeup Department
Chernobyl_S01E01_End,MYHAILO SHASHKO,GAFFER,Camera and Electrical Department
Chernobyl_S01E01_End,YURIY RYBCHENKO,BEST BOY,Camera and Electrical Department
Chernobyl_S01E01_End,MAKSYM MAKSYMCHUK,CHIEF ELECTRICIAN,Camera and Electrical Department
Chernobyl_S01E01_End,ZOYA KOSULINA,LEAD PROP MASTER/BUYER,Art Department
Chernobyl_S01E01_End,SERGEY GODLEVSKIY,PROP BUYERS,Art Department
Chernobyl_S01E01_End,ARTEM SOBKO,PROP BUYERS,Art Department
Chernobyl_S01E01_End,IGOR ANTONIUK,PROP BUYERS,Art Department
Chernobyl_S01E01_End,MAXIM VERKHRADSKIY,PROP BUYERS,Art Department
Chernobyl_S01E01_End,ANDRII NEDOBORA,PROP ASSISTANT,Art Department
Chernobyl_S01E01_End,DIMA SHEVCHENKO,CHARGE HAND PROP,Art Department
Chernobyl_S01E01_End,YURA ZHUSHKO,LOCATION MANAGERS,Location Managers
Chernobyl_S01E01_End,DMITRIY MIKHAILOV,LOCATION ASSISTANTS,Location Managers
Chernobyl_S01E01_End,CAMEON THACKWELL,UNIT MANAGER,Production Managers
Chernobyl_S01E01_End,ANATOLIY MODZHAR,UNIT MANAGER ASSISTANT,Production Managers
Chernobyl_S01E01_End,BRADLEY SWEETMAN,TRANSPORT COORDINATOR,Transportation Department
Chernobyl_S01E01_End,ALEKSANDR LOGVINETS,TRANSPORT CAPTAIN,Transportation Department
Chernobyl_S01E01_End,SASHA KUVSHYNOVA,TRANSPORT ASSISTANT,Transportation Department
Chernobyl_S01E01_End,NIKOLAY SEMKO,2ND UNIT PRODUCTION MANAGER,Production Managers
Chernobyl_S01E01_End,JULIA VOLOSCHUK,2ND UNIT PRODUCTION COORDINATOR,Production Managers
Chernobyl_S01E01_End,GRITS MAKARENKO,2ND UNIT 1ST AD,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,VADIM YUZBA,2ND UNIT 3RD AD,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,EGOR POGREBNIAK,2ND UNIT UNIT MANAGER,Production Managers
Chernobyl_S01E01_End,KIRILL RYBIANTSEV,2ND UNIT MANAGER ASSISTANT,Production Managers
Chernobyl_S01E01_End,ALEX BELKO,2ND UNIT TRANSPORT CAPTAIN,Transportation Department
Chernobyl_S01E01_End,VLADA RUDIASHKO,2ND UNIT PRODUCTION ASSISTANT,Production Managers
Chernobyl_S01E01_End,VALERA LATUGA,2ND UNIT GAFFER,Camera and Electrical Department
Chernobyl_S01E01_End,OLEG BUBLYK,2ND UNIT BEST BOY,Camera and Electrical Department
Chernobyl_S01E01_End,ANDREW GOROVOY,2ND CHIEF ELECTRICIAN,Camera and Electrical Department
Chernobyl_S01E01_End,EVGEN OKSAMETNY,2ND UNIT ACTION VEHICLE ASSISTANT,Transportation Department
Chernobyl_S01E01_End,SERGIY PONOCHEVNY,2ND UNIT VIDEO ASSISTANT,Camera and Electrical Department
Chernobyl_S01E01_End,MICHAEL KITAEV,LINE PRODUCERS,Producers
Chernobyl_S01E01_End,OLGA KASHIRINA,LINE PRODUCERS,Producers
Chernobyl_S01E01_End,DENIS POPOV,PRODUCTION MANAGER,Production Managers
Chernobyl_S01E01_End,KSENIA SHCHEDRINA,1ST ASSISTANT DIRECTOR,Second Unit Directors or Assistant Directors
Chernobyl_S01E01_End,DMITRY PERVUSHIN,SCRIPT SUPERVISOR,Script and Continuity Department
Chernobyl_S01E01_End,EKATERINA PISAREVA,PRODUCTION COORDINATOR,Production Managers
Chernobyl_S01E01_End,ROMAN MIRONOV,EXTRAS CASTING,Casting Directors
Chernobyl_S01E01_End,ALEXANDER VORONOV,LOCATION MANAGERS,Location Managers
Chernobyl_S01E01_End,VICTOR SAKHAROV,LOCATION MANAGERS,Location Managers
Chernobyl_S01E01_End,EVGENIY KHLEBNIKOV,SET MANAGER,Production Managers
Chernobyl_S01E01_End,DMITRY KOKOREV,TRANSPORT CAPTAIN,Transportation Department
Chernobyl_S01E01_End,ALEKSANDR BUDARIN,1ST ASSISTANT CAMERA/FOCUS PULLER,Camera and Electrical Department
Chernobyl_S01E01_End,ANDREY SHILOV,2ND ASSISTANT CAMERA,Camera and Electrical Department
Chernobyl_S01E01_End,REN CHITOBA-LEE,CLAPPER LOADER,Camera and Electrical Department
Chernobyl_S01E01_End,NIKOLAY PIGAREV,DIT,Camera and Electrical Department
Chernobyl_S01E01_End,ALEKSANDER VERMUL,VIDEO ASSISTANT,Camera and Electrical Department
Chernobyl_S01E01_End,DMITRIY KLUBNICHKIN,DRONE OPERATOR,Camera and Electrical Department
Chernobyl_S01E01_End,DENIS KLUBNICHKIN,DRONE PILOT,Camera and Electrical Department
Chernobyl_S01E01_End,IVAN ARAPOV,SOUND MIXER,Sound Department
Chernobyl_S01E01_End,SERGEY SHUBIN,BOOM OPERATOR,Sound Department
Chernobyl_S01E01_End,SERAFIM GORELOV,KEY GRIP,Camera and Electrical Department
Chernobyl_S01E01_End,PAVEL CHUYKO,GRIP,Camera and Electrical Department
Chernobyl_S01E01_End,VICTOR SNISAREVKO,ELECTRICIANS,Camera and Electrical Department
Chernobyl_S01E01_End,MARK IZOTIKOV,ELECTRICIANS,Camera and Electrical Department
Chernobyl_S01E01_End,VASILY UFA,PROPS MASTER,Art Department
Chernobyl_S01E01_End,KONSTANTIN ROMANOV,ON SET PROPS,Art Department
Chernobyl_S01E01_End,SERGEY NOVITSKIY,ON SET PROPS,Art Department
Chernobyl_S01E01_End,ELENA PIGANOVA,COSTUME,Costume Designers
Chernobyl_S01E01_End,TATIANA CHERNIKOVA,SEAMSTRESS,Costume and Wardrobe Department
Chernobyl_S01E01_End,ELENA KOVAL,MAKE-UP ARTISTS,Makeup Department
Chernobyl_S01E01_End,ELENA EVDOKIMOVA,MAKE-UP ARTISTS,Makeup Department
Chernobyl_S01E01_End,SVETLANA KLETSKAYA,CASHIER,Additional Crew
Chernobyl_S01E01_End,EVYEN KLEAN,MUSIC SUPERVISOR,Music Department
Chernobyl_S01E01_End,Helena Evans,Assembly Editor,Editorial Department
Chernobyl_S01E01_End,Craig Ferreira,1st Assistant Editor,Editorial Department
Chernobyl_S01E01_End,Kenny Li,2nd Assistant Editor,Editorial Department
Chernobyl_S01E01_End,Liyana Mansor,VFX Editor,Visual Effects
Chernobyl_S01E01_End,Sam Slater,Score Producer,Music Department
Chernobyl_S01E01_End,Gunnar Örn Tynes,Composer's Music Editor,Music Department
Chernobyl_S01E01_End,Fourth Drawer,Archive Research,Miscellaneous Companies
Chernobyl_S01E01_End,Svetlana Palmer,Archive Research,Additional Crew
Chernobyl_S01E01_End,"""Voices from Chernobyl"" by Svetlana Alexievich",Additional Research Material,Thanks
Chernobyl_S01E01_End,Fay Hancocks,VFX Production Manager,Visual Effects
Chernobyl_S01E01_End,Michael Wiles,VFX Production Coordinator,Visual Effects
Chernobyl_S01E01_End,Kev Cahill,VFX Lead Data Wranglers,Visual Effects
Chernobyl_S01E01_End,Dan Pearson,VFX Lead Data Wranglers,Visual Effects
Chernobyl_S01E01_End,Karolis Kirijenko,VFX Assistant Data Wrangler,Visual Effects
Chernobyl_S01E01_End,Howard Protheroe,VFX Senior Compositors,Visual Effects
Chernobyl_S01E01_End,Tim Young,VFX Senior Compositors,Visual Effects
Chernobyl_S01E01_End,Clear Angle Studios,3D Scanning Services,Miscellaneous Companies
Chernobyl_S01E01_End,Post-Modern Digital (A Film.UA Company),Chernobyl Power Plant Source Model,Miscellaneous Companies
Chernobyl_S01E01_End,Max Dennison,VFX Supervisor,Visual Effects
Chernobyl_S01E01_End,Clare Cheetham,VFX Producer,Visual Effects
Chernobyl_S01E01_End,Paul Jones,VFX Producer,Visual Effects
Chernobyl_S01E01_End,Steven Godfrey,3D Supervisor,Visual Effects
Chernobyl_S01E01_End,Luke Letkey,2D Supervisor,Visual Effects
Chernobyl_S01E01_End,Laura Bethencourt Montes,Line Producer,Producers
Chernobyl_S01E01_End,Robyn Woolley,Production,Visual Effects
Chernobyl_S01E01_End,Patrick Dean,Production,Visual Effects
Chernobyl_S01E01_End,Howard Truong,Production,Visual Effects
Chernobyl_S01E01_End,Beth Hart,Production,Visual Effects
Chernobyl_S01E01_End,George Butler,Production,Visual Effects
Chernobyl_S01E01_End,Anita Berkhané,Editorial,Editorial Department
Chernobyl_S01E01_End,Duane Lafayette-Barton,Editorial,Editorial Department
Chernobyl_S01E01_End,Mario Brioschi,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,Mary Stroumpouli,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,Kenn Hedin Kalvik,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,Niki Turpin,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,Tom Hocking,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,David Sewell,Lead Compositors,Visual Effects
Chernobyl_S01E01_End,Ting Yu Sylvester,Compositors,Visual Effects
Chernobyl_S01E01_End,Pete Baxter,Compositors,Visual Effects
Chernobyl_S01E01_End,Alice Locuratolo,Compositors,Visual Effects
Chernobyl_S01E01_End,Tom Pegg,Compositors,Visual Effects
Chernobyl_S01E01_End,Alicia Aguilera,Compositors,Visual Effects
Chernobyl_S01E01_End,Colin Eade,Compositors,Visual Effects
Chernobyl_S01E01_End,Eleanor Rogers,Compositors,Visual Effects
Chernobyl_S01E01_End,Guled Ahmed,Compositors,Visual Effects
Chernobyl_S01E01_End,George Cressey,Compositors,Visual Effects
Chernobyl_S01E01_End,Vasco Cerqueira,Compositors,Visual Effects
Chernobyl_S01E01_End,Jay Murray,Compositors,Visual Effects
Chernobyl_S01E01_End,Paulo Darco,Compositors,Visual Effects
Chernobyl_S01E01_End,Emily Greeley,Compositors,Visual Effects
Chernobyl_S01E01_End,Daniel Churchill,Compositors,Visual Effects
Chernobyl_S01E01_End,Elena Topouzoglou,Compositors,Visual Effects
Chernobyl_S01E01_End,Christian Waite,FX Supervisor,Visual Effects
Chernobyl_S01E01_End,Jolan Auzeby,FX Artists,Visual Effects
Chernobyl_S01E01_End,Philipp Kratzer,FX Artists,Visual Effects
Chernobyl_S01E01_End,Phil Gifford,FX Artists,Visual Effects
Chernobyl_S01E01_End,Lukas Niemczyk,FX Artists,Visual Effects
Chernobyl_S01E01_End,Pasquale Riefoli,FX Artists,Visual Effects
Chernobyl_S01E01_End,Andrew Robertson,3D Artists,Visual Effects
Chernobyl_S01E01_End,Harriette Cates,3D Artists,Visual Effects
Chernobyl_S01E01_End,Alistair Darby,3D Artists,Visual Effects
Chernobyl_S01E01_End,James Robson,3D Artists,Visual Effects
Chernobyl_S01E01_End,Jan Hrebicek,3D Artists,Visual Effects
Chernobyl_S01E01_End,Nessa Zhang Mingfang,3D Artists,Visual Effects
Chernobyl_S01E01_End,Andy Potter,3D Artists,Visual Effects
Chernobyl_S01E01_End,Jimmy Rogers,3D Artists,Visual Effects
Chernobyl_S01E01_End,William Carley,3D Artists,Visual Effects
Chernobyl_S01E01_End,Mark Pascoe,3D Artists,Visual Effects
Chernobyl_S01E01_End,Elisenda Faustino,3D Artists,Visual Effects
Chernobyl_S01E01_End,William Foulser,Enviro/DMP,Visual Effects
Chernobyl_S01E01_End,Pau Minguell,DMPs,Visual Effects
Chernobyl_S01E01_End,Hollie Pearce,DMPs,Visual Effects
Chernobyl_S01E01_End,Adrian Dudak,DMPs,Visual Effects
Chernobyl_S01E01_End,Rainer Stolle,DMPs,Visual Effects
Chernobyl_S01E01_End,Michal Skowron,DMPs,Visual Effects
Chernobyl_S01E01_End,Stafford Lawrence,Animation Supervisor,Animation Department
Chernobyl_S01E01_End,Eliot Speed,Animators,Animation Department
Chernobyl_S01E01_End,Colin Tunnicliffe,Animators,Animation Department
Chernobyl_S01E01_End,John Kay,Animators,Animation Department
Chernobyl_S01E01_End,Heidi Elliott,Animators,Animation Department
Chernobyl_S01E01_End,Alex Alvarez,Animators,Animation Department
Chernobyl_S01E01_End,Terry Tsang,Roto/Prep Supervisors,Visual Effects
Chernobyl_S01E01_End,Jack Phillips,Roto/Prep Supervisors,Visual Effects
Chernobyl_S01E01_End,Alba Sanchez-Serrano Gonzalez,Prep,Visual Effects
Chernobyl_S01E01_End,Connor Kitto,Matchmove Supervisor,Visual Effects
Chernobyl_S01E01_End,Bianca Burgess,Matchmove,Visual Effects
Chernobyl_S01E01_End,Jean-Clement Soret,Colorist,Editorial Department
Chernobyl_S01E01_End,Jenny-Jayne Webb,DI Managers,Editorial Department
Chernobyl_S01E01_End,Alex Gascoigne,DI Managers,Editorial Department
Chernobyl_S01E01_End,Charlotte Laing,DI Producers,Editorial Department
Chernobyl_S01E01_End,Louise Stevenson,DI Producers,Editorial Department
Chernobyl_S01E01_End,Nick Timms,Online Editor,Editorial Department
Chernobyl_S01E01_End,Stuart Hilliker,Re-Recording Mixer,Sound Department
Chernobyl_S01E01_End,Stefan Henrix,Supervising Sound Editor,Sound Department
Chernobyl_S01E01_End,Joe Beal,Sound Designer,Sound Department
Chernobyl_S01E01_End,Michael Maroussas,Dialogue Editor,Sound Department
Chernobyl_S01E01_End,Harry Barnes,ADR Supervisor,Sound Department
Chernobyl_S01E01_End,Andy Wade,Assistant Re-Recording Mixer,Sound Department
Chernobyl_S01E01_End,Anna Wright,Foley Artist,Sound Department
Chernobyl_S01E01_End,Philip Clements,Foley Mixer,Sound Department
Chernobyl_S01E01_End,Tom Stewart,Foley Editor,Sound Department
Chernobyl_S01E01_End,Dan Isaacs,Chief Operating Officer,Additional Crew
Chernobyl_S01E01_End,Magali Gibert,Head of Production,Additional Crew
Chernobyl_S01E01_End,Laura Crowley,Head of Legal & Business Affairs,Additional Crew
Chernobyl_S01E01_End,Anne Mensah,Executive Producers for Sky,Producers
Chernobyl_S01E01_End,Gabriel Silver,Executive Producers for Sky,Producers
Chernobyl_S01E01_End,Baltic Film Services,Production services in Lithuania provided by,Miscellaneous Companies
Chernobyl_S01E01_End,Gary Tuck,Lithuanian Co-Producers,Producers
Chernobyl_S01E01_End,Lineta Miseikyte,Lithuanian Co-Producers,Producers
Chernobyl_S01E01_End,Vilnius Film Office,Special thanks to,Thanks
Chernobyl_S01E01_End,Kaunas Film Office,Special thanks to,Thanks
Chernobyl_S01E01_End,Radioaktive Film,Production services in Ukraine provided by,Miscellaneous Companies
Chernobyl_S01E01_End,Darko Skulsky,Ukrainian Co-Producer,Producers
Chernobyl_S01E01_End,Kyiv City State Administration,Special thanks to,Thanks
Chernobyl_S01E01_End,Kyiv Film Commission,Special thanks to,Thanks
Chernobyl_S01E01_End,Vodorod Pictures,Production services in Russia provided by,Miscellaneous Companies
Chernobyl_S01E01_End,SISTER pictures,,Production Companies
Chernobyl_S01E01_End,MIGHTY MINT,,Production Companies
Chernobyl_S01E01_End,WORD GAMES,,Production Companies
Chernobyl_S01E01_End,albert,sustainable production certification 2019,Miscellaneous Companies
